Setting iso_sigma to 0.2
Setting line_sigma to 0
[2026-05-30 09:23:07,636][root][INFO] - {'wandb': {'project': 'mt-map-elites', 'job_type': 'train', 'name': '${now:%Y_%m_%d_%H_%M_%S}', 'mode': 'offline', 'group': '${env.name}', 'tags': ['${name}', '${env.name}']}, 'env': {'name': 'kheperax', 'reward_type': 'final', 'speed_bonus_factor': 1.0, 'episode_length': 200, 'resolution': [64, 64], 'policy_hidden_layer_size': [5], 'map_name': 'standard', 'lasers_return_minus_one_if_out_of_range': False, 'std_noise_wheel_velocities': 0.0, 'std_noise_sensor_measures': 0.0, 'action_scale': 0.025, 'grid_shape': [40, 40], 'min_bd': 0, 'max_bd': 1, 'num_init_cvt_samples': 50000, 'num_centroids': 1024, 'task': {'bd_extractor': 'xy_pos', 'grid_shape': [40, 40], 'min_bd': 0, 'max_bd': 1, 'num_init_cvt_samples': 50000, 'num_centroids': 1024, 'num_descriptors': 2}, 'vmax': 0, 'vmin': -124, 'observation_extraction': {'subsample': True, 'sampling_freq': 4, 'observation_option': 'sensory_data', 'normalize_obs': True, 'max_obs_size': 25}}, 'name': 'aurora_baseline', 'seed': 20, 'backend': 'jax', 'batch_size': 512, 'num_iterations': 2000, 'num_total_steps': 2000000, 'metrics_log_period': 5, 'log_answer_set_geometry': True, 'save_archive_checkpoints': False, 'archive_checkpoint_interval': 100, 'me_repertoire': False, 'iso_sigma': 0.2, 'line_sigma': 0, 'reinit_params': False, 'reinit_opt': True, 'no_csc': False, 'no_training': False, 'csc_orig': False, 'repertoire': 'adaptive', 'max_size': 1024, 'target_size': 922, 'l_value_init': 0.2, 'prop_gain': 0.0001, 'default_update_base': 10, 'model_batch_size': 128, 'hidden_size': 10, 'features': 8, 'model_epoch_period': 200, 'learning_rate': 0.01, 'min_delta_early_stopping': 0.0005, 'loss_type': 'triplet', 'triplet_margin': 0.2, 'triplet_loss_weight': 1, 'margin_auto_adjust': True, 'extinction': False, 'extinction_freq': 10, 'remaining_prop': 0.05, 'post_extinction_snapshot_offset': 5, 'top_k_percent': 20, 'extinction_mode': 'encoder_post', 'target_extinction_count': 13, 'safe_keep': {'enabled': True, 'mode': 'fitness_coverage', 'remaining_prop': 0.05, 'fitness_coverage': {'n_bins': 5, 'min_per_bin': 'auto', 'neighbor_dist': 0.15}}, 'adaptive_extinction': {'warmup': 50, 'patience': 10, 'alpha': 0.2, 'cooldown': 10, 'd_min_patience': 5, 'd_min_alpha': 0.2, 'd_min_warmup': 25, 'd_min_cooldown': 5, 'd_min_window': 10, 'fitness_window': 10, 'd_min_stagnation_threshold': 0.03, 'fitness_improvement_threshold': 0.05, 'high_d_min_threshold': 0.75, 'high_d_min_patience': 12, 'fitness_patience': 5, 'ramped_prop_min': 0.05, 'ramped_prop_max': 0.4}, 'env_params': {'kheperax': {'iso_sigma': 0.2, 'line_sigma': 0}, 'ant_maze': {'iso_sigma': 0.005, 'line_sigma': 0.05}, 'walker': {'iso_sigma': 0.005, 'line_sigma': 0.05}, 'half_cheetah': {'iso_sigma': 0.005, 'line_sigma': 0.05}}}
[2026-05-30 09:23:07,637][root][INFO] - Training
[2026-05-30 09:23:08,170][jax._src.xla_bridge][INFO] - Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
[2026-05-30 09:23:08,170][jax._src.xla_bridge][INFO] - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
[2026-05-30 09:23:08,866][root][INFO] - Policy params count (search space): 42
[2026-05-30 09:23:09,433][root][INFO] - AE params count: 1335
[2026-05-30 09:23:09,433][root][INFO] - Algorithm initialization
[2026-05-30 09:23:13,492][root][INFO] - Repertoire initialized in 4.06 seconds
[2026-05-30 09:23:24,891][root][INFO] - Epoch: 27, loss: 499.2409
[2026-05-30 09:23:24,962][root][INFO] - Epoch: 28, loss: 497.2839
[2026-05-30 09:23:25,033][root][INFO] - Epoch: 29, loss: 495.4409
[2026-05-30 09:23:25,103][root][INFO] - Epoch: 30, loss: 493.4405
[2026-05-30 09:23:25,173][root][INFO] - Epoch: 31, loss: 491.6256
[2026-05-30 09:23:25,244][root][INFO] - Epoch: 32, loss: 490.0273
[2026-05-30 09:23:25,314][root][INFO] - Epoch: 33, loss: 488.4596
[2026-05-30 09:23:25,385][root][INFO] - Epoch: 34, loss: 486.8743
[2026-05-30 09:23:25,455][root][INFO] - Epoch: 35, loss: 485.0221
[2026-05-30 09:23:25,527][root][INFO] - Epoch: 36, loss: 484.0262
[2026-05-30 09:23:25,598][root][INFO] - Epoch: 37, loss: 481.7212
[2026-05-30 09:23:25,667][root][INFO] - Epoch: 38, loss: 480.4068
[2026-05-30 09:23:25,738][root][INFO] - Epoch: 39, loss: 478.9117
[2026-05-30 09:23:25,808][root][INFO] - Epoch: 40, loss: 477.7871
[2026-05-30 09:23:25,878][root][INFO] - Epoch: 41, loss: 476.4326
[2026-05-30 09:23:25,948][root][INFO] - Epoch: 42, loss: 474.7161
[2026-05-30 09:23:26,018][root][INFO] - Epoch: 43, loss: 473.6790
[2026-05-30 09:23:26,090][root][INFO] - Epoch: 44, loss: 472.0072
[2026-05-30 09:23:26,159][root][INFO] - Epoch: 45, loss: 471.3689
[2026-05-30 09:23:26,230][root][INFO] - Epoch: 46, loss: 469.8102
[2026-05-30 09:23:26,300][root][INFO] - Epoch: 47, loss: 469.0317
[2026-05-30 09:23:26,371][root][INFO] - Epoch: 48, loss: 468.0687
[2026-05-30 09:23:26,442][root][INFO] - Epoch: 49, loss: 466.9885
[2026-05-30 09:23:26,514][root][INFO] - Epoch: 50, loss: 466.9541
[2026-05-30 09:23:26,584][root][INFO] - Epoch: 51, loss: 464.7577
[2026-05-30 09:23:26,655][root][INFO] - Epoch: 52, loss: 465.3841
[2026-05-30 09:23:26,725][root][INFO] - Epoch: 53, loss: 464.1973
[2026-05-30 09:23:26,796][root][INFO] - Epoch: 54, loss: 462.0908
[2026-05-30 09:23:26,867][root][INFO] - Epoch: 55, loss: 461.4124
[2026-05-30 09:23:26,937][root][INFO] - Epoch: 56, loss: 461.4950
[2026-05-30 09:23:27,007][root][INFO] - Epoch: 57, loss: 461.9687
[2026-05-30 09:23:27,077][root][INFO] - Epoch: 58, loss: 462.5442
[2026-05-30 09:23:27,148][root][INFO] - Epoch: 59, loss: 460.1554
[2026-05-30 09:23:27,218][root][INFO] - Epoch: 60, loss: 459.0502
[2026-05-30 09:23:27,289][root][INFO] - Epoch: 61, loss: 460.1776
[2026-05-30 09:23:27,360][root][INFO] - Epoch: 62, loss: 457.5409
[2026-05-30 09:23:27,430][root][INFO] - Epoch: 63, loss: 456.8979
[2026-05-30 09:23:27,501][root][INFO] - Epoch: 64, loss: 455.0955
[2026-05-30 09:23:27,574][root][INFO] - Epoch: 65, loss: 455.6720
[2026-05-30 09:23:27,646][root][INFO] - Epoch: 66, loss: 454.0244
[2026-05-30 09:23:27,717][root][INFO] - Epoch: 67, loss: 457.0311
[2026-05-30 09:23:27,788][root][INFO] - Epoch: 68, loss: 462.2646
[2026-05-30 09:23:27,859][root][INFO] - Epoch: 69, loss: 464.6093
[2026-05-30 09:23:27,929][root][INFO] - Epoch: 70, loss: 456.9791
[2026-05-30 09:23:28,000][root][INFO] - Epoch: 71, loss: 454.1984
[2026-05-30 09:23:28,070][root][INFO] - Epoch: 72, loss: 453.3833
[2026-05-30 09:23:28,141][root][INFO] - Epoch: 73, loss: 452.4515
[2026-05-30 09:23:28,211][root][INFO] - Epoch: 74, loss: 452.5431
[2026-05-30 09:23:28,281][root][INFO] - Epoch: 75, loss: 452.9347
[2026-05-30 09:23:28,351][root][INFO] - Epoch: 76, loss: 451.6954
[2026-05-30 09:23:28,422][root][INFO] - Epoch: 77, loss: 456.8800
[2026-05-30 09:23:28,493][root][INFO] - Epoch: 78, loss: 453.9276
[2026-05-30 09:23:28,565][root][INFO] - Epoch: 79, loss: 450.9976
[2026-05-30 09:23:28,639][root][INFO] - Epoch: 80, loss: 458.9868
[2026-05-30 09:23:28,710][root][INFO] - Epoch: 81, loss: 453.6563
[2026-05-30 09:23:28,781][root][INFO] - Epoch: 82, loss: 450.6115
[2026-05-30 09:23:28,852][root][INFO] - Epoch: 83, loss: 449.1719
[2026-05-30 09:23:28,923][root][INFO] - Epoch: 84, loss: 449.8185
[2026-05-30 09:23:28,994][root][INFO] - Epoch: 85, loss: 449.2802
[2026-05-30 09:23:29,065][root][INFO] - Epoch: 86, loss: 449.1129
[2026-05-30 09:23:29,137][root][INFO] - Epoch: 87, loss: 448.5461
[2026-05-30 09:23:29,208][root][INFO] - Epoch: 88, loss: 450.0876
[2026-05-30 09:23:29,279][root][INFO] - Epoch: 89, loss: 449.7484
[2026-05-30 09:23:29,351][root][INFO] - Epoch: 90, loss: 448.0334
[2026-05-30 09:23:29,422][root][INFO] - Epoch: 91, loss: 446.9273
[2026-05-30 09:23:29,492][root][INFO] - Epoch: 92, loss: 446.0047
[2026-05-30 09:23:29,562][root][INFO] - Epoch: 93, loss: 449.5686
[2026-05-30 09:23:29,633][root][INFO] - Epoch: 94, loss: 448.1327
[2026-05-30 09:23:29,704][root][INFO] - Epoch: 95, loss: 446.2931
[2026-05-30 09:23:29,774][root][INFO] - Epoch: 96, loss: 445.9280
[2026-05-30 09:23:29,844][root][INFO] - Epoch: 97, loss: 444.1425
[2026-05-30 09:23:29,915][root][INFO] - Epoch: 98, loss: 449.7585
[2026-05-30 09:23:29,986][root][INFO] - Epoch: 99, loss: 455.0434
[2026-05-30 09:23:30,057][root][INFO] - Epoch: 100, loss: 451.3465
[2026-05-30 09:23:30,127][root][INFO] - Epoch: 101, loss: 447.4390
[2026-05-30 09:23:30,197][root][INFO] - Epoch: 102, loss: 444.2809
[2026-05-30 09:23:30,268][root][INFO] - Epoch: 103, loss: 440.5479
[2026-05-30 09:23:30,339][root][INFO] - Epoch: 104, loss: 445.5613
[2026-05-30 09:23:30,409][root][INFO] - Epoch: 105, loss: 444.6368
[2026-05-30 09:23:30,480][root][INFO] - Epoch: 106, loss: 445.3365
[2026-05-30 09:23:30,551][root][INFO] - Epoch: 107, loss: 444.4213
[2026-05-30 09:23:30,622][root][INFO] - Epoch: 108, loss: 445.7714
[2026-05-30 09:23:30,692][root][INFO] - Epoch: 109, loss: 443.4232
[2026-05-30 09:23:30,762][root][INFO] - Epoch: 110, loss: 442.6615
[2026-05-30 09:23:30,832][root][INFO] - Epoch: 111, loss: 440.5464
[2026-05-30 09:23:30,903][root][INFO] - Epoch: 112, loss: 444.0287
[2026-05-30 09:23:30,974][root][INFO] - Epoch: 113, loss: 443.3345
[2026-05-30 09:23:31,044][root][INFO] - Epoch: 114, loss: 437.0279
[2026-05-30 09:23:31,115][root][INFO] - Epoch: 115, loss: 442.3351
[2026-05-30 09:23:31,185][root][INFO] - Epoch: 116, loss: 439.4448
[2026-05-30 09:23:31,256][root][INFO] - Epoch: 117, loss: 437.3641
[2026-05-30 09:23:31,327][root][INFO] - Epoch: 118, loss: 441.0612
[2026-05-30 09:23:31,399][root][INFO] - Epoch: 119, loss: 442.2738
[2026-05-30 09:23:31,470][root][INFO] - Epoch: 120, loss: 437.4492
[2026-05-30 09:23:31,543][root][INFO] - Epoch: 121, loss: 438.0389
[2026-05-30 09:23:31,614][root][INFO] - Epoch: 122, loss: 441.1467
[2026-05-30 09:23:31,685][root][INFO] - Epoch: 123, loss: 438.0450
[2026-05-30 09:23:31,756][root][INFO] - Epoch: 124, loss: 447.7698
[2026-05-30 09:23:31,826][root][INFO] - Epoch: 125, loss: 439.5017
[2026-05-30 09:23:31,827][root][INFO] - Early stopping at epoch: 124
[2026-05-30 09:23:31,861][root][INFO] - Extinction event (post-encoder)...
[2026-05-30 09:23:31,861][root][INFO] - Saving snapshot to runs/20260530_092316_kheperax_seed20/plots/latent_generation_10_before_ext.png
[2026-05-30 09:23:34,437][root][INFO] - Saving snapshot to runs/20260530_092316_kheperax_seed20/plots/latent_generation_10_after_ext.png
[2026-05-30 09:23:35,385][root][INFO] - {'model_loss': '439.5017', 'recon_loss': '0.0000', 'triplet_loss': '439.5017'}
[2026-05-30 09:23:35,399][root][INFO] - Updating AE...
[2026-05-30 09:23:36,150][root][INFO] - Epoch: 1, loss: 33.5893
[2026-05-30 09:23:36,221][root][INFO] - Epoch: 2, loss: 6.1704
[2026-05-30 09:23:36,290][root][INFO] - Epoch: 3, loss: 5.1364
[2026-05-30 09:23:36,361][root][INFO] - Epoch: 4, loss: 4.4943
[2026-05-30 09:23:36,430][root][INFO] - Epoch: 5, loss: 4.1906
[2026-05-30 09:23:36,499][root][INFO] - Epoch: 6, loss: 4.0094
[2026-05-30 09:23:36,572][root][INFO] - Epoch: 7, loss: 3.8634
[2026-05-30 09:23:36,643][root][INFO] - Epoch: 8, loss: 3.7788
[2026-05-30 09:23:36,714][root][INFO] - Epoch: 9, loss: 3.7453
[2026-05-30 09:23:36,785][root][INFO] - Epoch: 10, loss: 3.6966
[2026-05-30 09:23:36,855][root][INFO] - Epoch: 11, loss: 3.6560
[2026-05-30 09:23:36,925][root][INFO] - Epoch: 12, loss: 3.6350
[2026-05-30 09:23:36,995][root][INFO] - Epoch: 13, loss: 3.6156
[2026-05-30 09:23:37,067][root][INFO] - Epoch: 14, loss: 3.6059
[2026-05-30 09:23:37,137][root][INFO] - Epoch: 15, loss: 3.6234
[2026-05-30 09:23:37,208][root][INFO] - Epoch: 16, loss: 3.5975
[2026-05-30 09:23:37,279][root][INFO] - Epoch: 17, loss: 3.5627
[2026-05-30 09:23:37,350][root][INFO] - Epoch: 18, loss: 3.5604
[2026-05-30 09:23:37,423][root][INFO] - Epoch: 19, loss: 3.5295
[2026-05-30 09:23:37,495][root][INFO] - Epoch: 20, loss: 3.5297
[2026-05-30 09:23:37,566][root][INFO] - Epoch: 21, loss: 3.5126
[2026-05-30 09:23:37,638][root][INFO] - Epoch: 22, loss: 3.5107
[2026-05-30 09:23:37,708][root][INFO] - Epoch: 23, loss: 3.4988
[2026-05-30 09:23:37,779][root][INFO] - Epoch: 24, loss: 3.4945
[2026-05-30 09:23:37,849][root][INFO] - Epoch: 25, loss: 3.4861
[2026-05-30 09:23:37,920][root][INFO] - Epoch: 26, loss: 3.4911
[2026-05-30 09:23:37,991][root][INFO] - Epoch: 27, loss: 3.4804
[2026-05-30 09:23:38,062][root][INFO] - Epoch: 28, loss: 3.4701
[2026-05-30 09:23:38,133][root][INFO] - Epoch: 29, loss: 3.4608
[2026-05-30 09:23:38,205][root][INFO] - Epoch: 30, loss: 3.4543
[2026-05-30 09:23:38,276][root][INFO] - Epoch: 31, loss: 3.4496
[2026-05-30 09:23:38,348][root][INFO] - Epoch: 32, loss: 3.4502
[2026-05-30 09:23:38,419][root][INFO] - Epoch: 33, loss: 3.4513
[2026-05-30 09:23:38,491][root][INFO] - Epoch: 34, loss: 3.4390
[2026-05-30 09:23:38,562][root][INFO] - Epoch: 35, loss: 3.4362
[2026-05-30 09:23:38,633][root][INFO] - Epoch: 36, loss: 3.4315
[2026-05-30 09:23:38,704][root][INFO] - Epoch: 37, loss: 3.4296
[2026-05-30 09:23:38,775][root][INFO] - Epoch: 38, loss: 3.4299
[2026-05-30 09:23:38,849][root][INFO] - Epoch: 39, loss: 3.4235
[2026-05-30 09:23:38,919][root][INFO] - Epoch: 40, loss: 3.4182
[2026-05-30 09:23:38,991][root][INFO] - Epoch: 41, loss: 3.4155
[2026-05-30 09:23:39,063][root][INFO] - Epoch: 42, loss: 3.4160
[2026-05-30 09:23:39,134][root][INFO] - Epoch: 43, loss: 3.4141
[2026-05-30 09:23:39,207][root][INFO] - Epoch: 44, loss: 3.3993
[2026-05-30 09:23:39,279][root][INFO] - Epoch: 45, loss: 3.3953
[2026-05-30 09:23:39,351][root][INFO] - Epoch: 46, loss: 3.4077
[2026-05-30 09:23:39,421][root][INFO] - Epoch: 47, loss: 3.3972
[2026-05-30 09:23:39,494][root][INFO] - Epoch: 48, loss: 3.3967
[2026-05-30 09:23:39,567][root][INFO] - Epoch: 49, loss: 3.4083
[2026-05-30 09:23:39,639][root][INFO] - Epoch: 50, loss: 3.4210
[2026-05-30 09:23:39,710][root][INFO] - Epoch: 51, loss: 3.4023
[2026-05-30 09:23:39,783][root][INFO] - Epoch: 52, loss: 3.3996
[2026-05-30 09:23:39,855][root][INFO] - Epoch: 53, loss: 3.3838
[2026-05-30 09:23:39,931][root][INFO] - Epoch: 54, loss: 3.3443
[2026-05-30 09:23:40,006][root][INFO] - Epoch: 55, loss: 3.3416
[2026-05-30 09:23:40,081][root][INFO] - Epoch: 56, loss: 3.3340
[2026-05-30 09:23:40,157][root][INFO] - Epoch: 57, loss: 3.3213
[2026-05-30 09:23:40,231][root][INFO] - Epoch: 58, loss: 3.4344
[2026-05-30 09:23:40,305][root][INFO] - Epoch: 59, loss: 3.4238
[2026-05-30 09:23:40,377][root][INFO] - Epoch: 60, loss: 3.3722
[2026-05-30 09:23:40,449][root][INFO] - Epoch: 61, loss: 3.3124
[2026-05-30 09:23:40,520][root][INFO] - Epoch: 62, loss: 3.2768
[2026-05-30 09:23:40,592][root][INFO] - Epoch: 63, loss: 3.2618
[2026-05-30 09:23:40,662][root][INFO] - Epoch: 64, loss: 3.3706
[2026-05-30 09:23:40,731][root][INFO] - Epoch: 65, loss: 3.3035
[2026-05-30 09:23:40,801][root][INFO] - Epoch: 66, loss: 3.2473
[2026-05-30 09:23:40,873][root][INFO] - Epoch: 67, loss: 3.2455
[2026-05-30 09:23:40,948][root][INFO] - Epoch: 68, loss: 3.2284
[2026-05-30 09:23:41,019][root][INFO] - Epoch: 69, loss: 3.5021
[2026-05-30 09:23:41,090][root][INFO] - Epoch: 70, loss: 3.3386
[2026-05-30 09:23:41,160][root][INFO] - Epoch: 71, loss: 3.3075
[2026-05-30 09:23:41,231][root][INFO] - Epoch: 72, loss: 3.2932
[2026-05-30 09:23:41,308][root][INFO] - Epoch: 73, loss: 3.2744
[2026-05-30 09:23:41,390][root][INFO] - Epoch: 74, loss: 3.2553
[2026-05-30 09:23:41,462][root][INFO] - Epoch: 75, loss: 3.2378
[2026-05-30 09:23:41,532][root][INFO] - Epoch: 76, loss: 3.2179
[2026-05-30 09:23:41,602][root][INFO] - Epoch: 77, loss: 3.2243
[2026-05-30 09:23:41,673][root][INFO] - Epoch: 78, loss: 3.1472
[2026-05-30 09:23:41,743][root][INFO] - Epoch: 79, loss: 3.4406
[2026-05-30 09:23:41,814][root][INFO] - Epoch: 80, loss: 3.8983
[2026-05-30 09:23:41,885][root][INFO] - Epoch: 81, loss: 3.5178
[2026-05-30 09:23:41,957][root][INFO] - Epoch: 82, loss: 3.4907
[2026-05-30 09:23:42,030][root][INFO] - Epoch: 83, loss: 3.4555
[2026-05-30 09:23:42,100][root][INFO] - Epoch: 84, loss: 3.4461
[2026-05-30 09:23:42,172][root][INFO] - Epoch: 85, loss: 3.4378
[2026-05-30 09:23:42,243][root][INFO] - Epoch: 86, loss: 3.4102
[2026-05-30 09:23:42,316][root][INFO] - Epoch: 87, loss: 3.4003
[2026-05-30 09:23:42,387][root][INFO] - Epoch: 88, loss: 3.3869
[2026-05-30 09:23:42,458][root][INFO] - Epoch: 89, loss: 3.3815
[2026-05-30 09:23:42,458][root][INFO] - Early stopping at epoch: 88
[2026-05-30 09:23:42,502][root][INFO] - {'model_loss': '3.3815', 'recon_loss': '0.0000', 'triplet_loss': '3.3815'}
[2026-05-30 09:23:42,506][root][INFO] - Generation 2/400 - Time: 0.00 seconds
[2026-05-30 09:23:42,507][root][INFO] - {'coverage': '100.00', 'max_fitness': '-13.17', 'passive_coverage': '15.43', 'passive_max_fitness': '-13.17', 'passive_mean_fitness': '-61.59', 'passive_qd_score': '12612.58', 'qd_score': '78324.52', 'mean_fitness_top_k': '-37.34'}
[2026-05-30 09:23:43,544][root][INFO] - Generation 3/400 - Time: 0.00 seconds
[2026-05-30 09:23:43,545][root][INFO] - {'coverage': '100.00', 'max_fitness': '-12.88', 'passive_coverage': '16.99', 'passive_max_fitness': '-12.88', 'passive_mean_fitness': '-60.75', 'passive_qd_score': '14037.03', 'qd_score': '70642.28', 'mean_fitness_top_k': '-53.65'}
